TIME,PROFIT,SYMBOL,EXCHANGE,MARKET_CAP,Basic earnings per share,Other expenses,Financial expenses,VolumeARG,Financial income,General and administration expenses,Short-term prepaid expenses,Selling expenses,Total Other Current Assets,Profit after tax,Short Term Financial Investments,Short term prepayments to suppliers,Current income tax,Short-term advances from customers,Net operating profit,Cash and cash equivalents,Short-term trade payables,Taxes and other obligations to the State Budget,Gross profit,Other short-term payables,In which: Loan interest expenses,Sales deductions,Short-term accrued expenses,LIABILITIES,Tangible fixed assets Accumulated depreciation
74,0.9228571428571428,HII,HOSE,487375000000.0,0.0,743619.0,15372771999.0,257232.0,4118753416.0,10832853498.0,3613186555.0,15989779988.0,75350543875.0,18831631451.0,144539699602.0,209279552901.0,3542081483.0,54291717833.0,22104703903.0,275520391901.0,445962548973.0,3861185344.0,60181355972.0,5860352109.0,12318888009.0,1533428136.0,2439450274.0,1397999209222.0,-63927291010.0
74,0.9181879648411088,VJC,HOSE,80104316298600.0,1577.0,56998359.0,294396376527.0,864548.0,33269270558.0,64797502221.0,304839944044.0,153322168376.0,361001872523.0,633170890714.0,1327400000000.0,494399485930.0,61700375007.0,581422531534.0,677673425562.0,4939421469372.0,482861187751.0,182972292665.0,1188413124399.0,1242805940240.0,55526919945.0,0.0,1642913094136.0,22481073199694.0,-221822174044.0
74,0.9092331768388108,PLX,HOSE,74048165716500.0,1003.0,75037344668.0,386216461864.0,737619.0,233151164584.0,181239371732.0,193537101484.0,2304386584251.0,2735846117845.0,1275133420087.0,3020876688400.0,503800514020.0,326463283075.0,139914931274.0,1643385720781.0,15607660804026.0,18177245725829.0,2063664822140.0,4148165227906.0,3785365829046.0,204377288412.0,13810600330.0,421254866960.0,45361267353600.0,-16666723520325.0
74,0.9065934065934064,AMD,HOSE,595157741360.0,0.0,61425012.0,53040610986.0,1479795.0,63612765098.0,7626650772.0,12606827627.0,5912535265.0,35360317456.0,18082365134.0,13150000000.0,485248748804.0,1530972402.0,23417367740.0,19663093349.0,13985599879.0,293838672578.0,18573321799.0,22633064486.0,45660640466.0,5638850269.0,376436200.0,250750400.0,590791284734.0,-17276185179.0
74,0.906145251396648,GEX,HOSE,12129039999999.998,207.0,8925245227.0,156066748867.0,2273535.0,82004347805.0,173973548930.0,23160226299.0,76607861513.0,48213417532.0,144967702082.0,1981584132657.0,237148638398.0,45195845046.0,94549482614.0,186539144924.0,1887480953383.0,1243403652982.0,103931727940.0,505452852092.0,492722952074.0,121951209822.0,33667976826.0,63170430833.0,9011018856389.0,-3702411211625.0
74,0.8986301369863013,CCL,HOSE,173374580250.0,0.0,58888989.0,514719958.0,276859.0,514724380.0,1649155920.0,0.0,41110018.0,423093446.0,8427562322.0,0.0,60381539394.0,1910242430.0,6771006441.0,10395735433.0,4953072981.0,5428261245.0,4566954677.0,12085996949.0,7535507578.0,514719958.0,3507840983.0,0.0,133560235893.0,-5620691106.0
74,0.8956356736242884,CII,HOSE,6448198169050.0,126.0,1106380320.0,181100452251.0,711132.0,162175272737.0,128648111577.0,4037513158.0,9356960285.0,106033585676.0,75501165098.0,360879691289.0,902515366269.0,40892530913.0,348537577704.0,64838522201.0,1427513970001.0,360709666340.0,99026430605.0,216108745829.0,1328875009317.0,177452925441.0,4574333211.0,229378676576.0,14546653149009.0,-516479816856.0
74,0.88768115942029,HAR,HOSE,559452552000.0,17.0,50000000.0,3223990443.0,391720.0,277968090.0,5355229967.0,584715051.0,132724713.0,11943725986.0,1751008041.0,18579151.0,11833817321.0,724216398.0,11114810065.0,2315309121.0,19048585154.0,9391124538.0,2880126013.0,10078027967.0,43341226400.0,3223990443.0,8290666.0,2598554342.0,233416748568.0,-8925855525.0
74,0.8875968992248061,CVT,HOSE,946624884600.0,1052.0,535075910.0,9241777254.0,714014.0,164999182.0,10212933149.0,18611729952.0,977386584.0,25569372214.0,38591322439.0,0.0,10597490264.0,9590956475.0,15584347520.0,46593159683.0,69391331857.0,239529926302.0,0.0,66860257488.0,27708732143.0,9219277254.0,19753264655.0,0.0,859667229731.0,-582711217086.0
74,0.8837772397094431,DBD,HOSE,2163249189500.0,0.0,178409282.0,3164464098.0,35818.0,4081874361.0,17976852729.0,4814396779.0,42837236223.0,9072332161.0,41258771232.0,215601393300.0,72909884910.0,9532010316.0,29025663857.0,50892936230.0,35398717820.0,184657566147.0,19945996733.0,108213554482.0,11304801295.0,2193386608.0,16280130615.0,2183824064.0,464102368152.0,-272336163701.0
74,0.8786610878661089,DRC,HOSE,2839143259500.0,0.0,1821595351.0,23422802059.0,168864.0,2521911222.0,13706549810.0,27401084613.0,13706549810.0,29797322258.0,54351420585.0,0.0,12348649606.0,13906234676.0,23025173481.0,70034857669.0,139208485756.0,264111098203.0,13906961948.0,132448853878.0,99386693197.0,13245489956.0,37138819117.0,9400484044.0,1582728790458.0,-1544911632828.0
74,0.8702939337085678,VNM,HOSE,232087403297100.0,1662.0,73183528240.0,43269224405.0,708398.0,204682217710.0,275630198859.0,87674648775.0,3176108660455.0,229481823436.0,2677838532770.0,9210770926165.0,985009857695.0,481277512341.0,365688934983.0,3172703017968.0,1343435279374.0,3819958740234.0,732991785388.0,6468610841811.0,566597855485.0,17272008785.0,35965264736.0,1077969037974.0,9647480149806.0,-9129788986037.0
74,0.8569023569023569,CTI,HOSE,1871099910900.0,452.0,12439656492.0,53315613644.0,151238.0,-1207259820.0,17697850199.0,8363080943.0,3282173334.0,21778013219.0,30088299350.0,94500000000.0,63079344458.0,5623986147.0,32716631240.0,38567829009.0,138559360383.0,79612632372.0,21090391787.0,114194296172.0,28475955252.0,53315613644.0,0.0,108615200407.0,2797813419449.0,-252994560796.0
74,0.8565022421524664,VIC,HOSE,355865767145000.0,0.0,177657764739.0,1675376567078.0,1447889.0,637007191470.0,1398292979422.0,4189543736465.0,2172120005181.0,11537723594306.0,615138918783.0,1390085821165.0,17437031152804.0,2937066871953.0,36781703774430.0,3599558203101.0,13440688376144.0,9364100986345.0,8755884295823.0,8234887425957.0,19365713025988.0,1066393334929.0,9724997793.0,14786729518527.0,155337739042930.0,-7145033587227.0
74,0.8531250000000001,VRE,HOSE,79845306786000.0,0.0,1423323928.0,100486576285.0,1171689.0,146649921784.0,34718933068.0,452854794706.0,33564616686.0,5245600433846.0,620140454478.0,14982629666.0,291094202373.0,152332275565.0,2227763487371.0,730922579271.0,1532281471765.0,1072689737392.0,194649653386.0,753042783526.0,1007027126016.0,100426744267.0,0.0,647669630825.0,8756595583794.0,-64029346427.0
74,0.8484848484848485,TDH,HOSE,942883406850.0,684.0,510109678.0,20152955326.0,355993.0,49437648617.0,33240645936.0,1812911928.0,9134974527.0,102602116703.0,55607253775.0,77551445464.0,92400698583.0,1046033378.0,17861819348.0,46164994511.0,100511659088.0,198915132976.0,4495154599.0,55625503155.0,275005060276.0,19310356459.0,30000000.0,14917639545.0,1406791620059.0,-95500621511.0
74,0.8463999999999999,PC1,HOSE,3607887812500.0,0.0,2148893768.0,37824632532.0,36775.0,7606451444.0,42015357530.0,3761985725.0,28110934097.0,45719810800.0,222981009559.0,0.0,277800978212.0,40497968988.0,136070268346.0,256784980820.0,814514344951.0,798942523564.0,58731321367.0,356385621092.0,37732889229.0,37624571989.0,0.0,215539771203.0,3663202136829.0,-364380216830.0
74,0.84375,ASM,HOSE,3096753318400.0,0.0,28140034835.0,104688710775.0,6166568.0,187297413038.0,41785861998.0,6374510353.0,55153834311.0,80016309138.0,370097564732.0,846369446800.0,1364427477308.0,29252304925.0,348643869728.0,352970178684.0,570646862029.0,462008196848.0,70408979933.0,367301172730.0,198952547056.0,54496062096.0,12270507449.0,1759484345.0,5416138331128.0,-318919900749.0
74,0.8397626112759643,HNG,HOSE,14943319630750.002,48000.0,65995880000.0,247880483000.0,4041358.0,3918032000.0,215220502000.0,7468285000.0,41862660000.0,24871229000.0,45780318000.0,0.0,161716085000.0,-2714466000.0,122658581000.0,114357789000.0,146471202000.0,297604500000.0,50203588000.0,612480152000.0,2154269921000.0,182020764000.0,0.0,1284705913000.0,18428199356000.0,-1326257900000.0
74,0.8378378378378378,TLH,HOSE,744814595400.0,437.0,427547837.0,34337318794.0,210717.0,29907249424.0,22729217124.0,888630369.0,13670813121.0,50237683881.0,40381457680.0,7992862210.0,83476695935.0,11210515352.0,10238411381.0,51791726373.0,128188937812.0,214603332401.0,49070720926.0,118633326017.0,5053004199.0,30604585846.0,0.0,4987172005.0,1785877875824.0,-187479658760.0
74,0.8348082595870207,AAA,HOSE,2834039593200.0,0.0,8261170.0,60387322612.0,2100074.0,11991921482.0,29223348585.0,25236202240.0,34097236248.0,114712539733.0,50702784029.0,406539699602.0,303432089790.0,8853053207.0,32836828451.0,58387462490.0,610736511767.0,575554034361.0,9190987266.0,170103448453.0,6085730116.0,45754572288.0,3776658553.0,5095154644.0,3600336216973.0,-621972775144.0
74,0.8307692307692308,HQC,HOSE,929368584300.0,0.0,4853924687.0,11083078577.0,4011333.0,7868738623.0,0.0,202187451.0,8613389755.0,16123114356.0,10897964358.0,0.0,1467860294155.0,3743594810.0,855087876114.0,16948789396.0,34743309067.0,75979654561.0,75368870271.0,60511799826.0,230515318846.0,10027346473.0,47450807574.0,261153518278.0,2043957321071.0,-13805393283.0
74,0.8220095693779905,HSG,HOSE,4022555367600.0,0.0,173901751.0,252877571546.0,3316802.0,14022823535.0,248703689971.0,127939311379.0,434929067474.0,1887680984981.0,86687448481.0,29022347000.0,548137726999.0,26632875295.0,359210442626.0,115565394823.0,206629578314.0,1560395730861.0,128943090505.0,1038052900279.0,342251164389.0,216039480544.0,60537001318.0,87440911033.0,18435903579701.0,-3401292611014.0
74,0.8215686274509804,DHG,HOSE,13336099242000.0,951.0,958041125.0,26833476661.0,150567.0,28278980532.0,68790526421.0,10666907007.0,182803737987.0,41963466012.0,138801802605.0,1644044242321.0,38262304258.0,25329318148.0,12192745021.0,185778966593.0,74377826389.0,239440457429.0,52335488626.0,435927727130.0,3097560601.0,7428675233.0,107171806815.0,41297482176.0,1311281955429.0,-636974761782.0
74,0.8178807947019867,DRH,HOSE,887878988300.0,125.0,412389059.0,418036510.0,541931.0,4177902704.0,8356903077.0,12164296380.0,4787333437.0,28130840822.0,6644604206.0,4517840000.0,4954650574.0,0.0,183138236972.0,7044711991.0,56403046016.0,7625957392.0,13977125700.0,405421679.0,345497295863.0,10191310572.0,0.0,435697805.0,832452763371.0,-663451535.0
74,0.8106617647058824,DLG,HOSE,775357256800.0001,10.0,1249278858.0,89846592760.0,1508834.0,31800584420.0,47191335660.0,412226142.0,9112253855.0,15217648483.0,6040263721.0,279782472041.0,561940812724.0,1947240483.0,274413795817.0,-13532747099.0,111629346243.0,446876570314.0,80121220473.0,100938186470.0,172064862792.0,89671444774.0,132893928.0,185144710523.0,5070298687110.0,-954975825347.0
74,0.80925,FLC,HOSE,4369263110400.001,0.0,22353855712.0,169649801789.0,22287658.0,162757385913.0,92409314342.0,305411177204.0,164754396516.0,354036057520.0,25416248319.0,276200000000.0,1473425465028.0,40711571467.0,3290022660250.0,87017901401.0,836364297866.0,1479376065252.0,208462194225.0,347220991650.0,6761030089474.0,84024406200.0,42330582456.0,1428507967321.0,17601789275993.0,-260614979738.0
74,0.8045375218150088,PAN,HOSE,6885547899000.0,205.0,317100757.0,28878545146.0,51183.0,38398486170.0,106261799857.0,18779708366.0,116262544269.0,81821672246.0,62094946795.0,362721845786.0,69204731245.0,16459466888.0,64155026891.0,68867761789.0,1174115097915.0,291842761095.0,22697578924.0,277587853801.0,48568883587.0,17512029858.0,28585032561.0,110118293281.0,3003195329375.0,-1146107180750.0
74,0.8026315789473685,KDC,HOSE,7033611022200.001,0.0,-75838116.0,39226975235.0,90222.0,46201300951.0,86152866992.0,22741807224.0,337885746700.0,141352656727.0,29633288030.0,2229011011857.0,64050030451.0,11543819380.0,15631285929.0,44360820157.0,745412777519.0,434886531023.0,22810940851.0,406203252650.0,421347791408.0,37577365907.0,35164659761.0,117563370332.0,3910060025535.0,-1143384172442.0
74,0.7912844036697247,VHM,HOSE,292077658950000.0,1428.0,14389207965.0,657436073993.0,206973.0,4394016860017.0,205287713988.0,1589867240965.0,281520649671.0,17702102148334.0,3882035153218.0,1192838995291.0,6054487789460.0,1082145609814.0,19236932169163.0,4964804997558.0,4709599887523.0,2857321837735.0,1584806072686.0,1715032575193.0,10576554793426.0,622131751606.0,0.0,4688486939545.0,75304797646934.0,-52773083703.0
74,0.7884444444444444,TNI,HOSE,590625000000.0,0.0,31995497.0,5856574662.0,1192670.0,4264656488.0,4681210814.0,496187481.0,462021464.0,3388815829.0,8150341366.0,0.0,13720457341.0,2037585341.0,666197791.0,9992997397.0,167259250804.0,113751789954.0,10682989396.0,16728147849.0,0.0,4906627306.0,0.0,0.0,338394358485.0,-12109472215.0
74,0.7710280373831775,QCG,HOSE,2355105446960.0,17.0,5124327963.0,9518903430.0,2304115.0,22323779506.0,12683404082.0,19933857536.0,191317240.0,79279904908.0,4527446902.0,17351864583.0,616591066292.0,3248174260.0,32190712506.0,11086681436.0,95537589568.0,39814829945.0,17124329418.0,11328829544.0,6332761926923.0,9015872063.0,0.0,61359289214.0,7991860117290.0,-104030016495.0
74,0.76905311778291,EVG,HOSE,129900000000.0,0.0,2396639.0,307366295.0,662619.0,11235047.0,2063342534.0,161196841.0,845505197.0,161196841.0,9146928859.0,0.0,9163965447.0,2229897672.0,6620694520.0,11472144970.0,17388254336.0,61026428844.0,6947910178.0,14655326043.0,15155030065.0,305710676.0,0.0,56014595.0,109003748560.0,-2259708169.0
74,0.7622377622377622,FIT,HOSE,1092792759630.0,-30.0,115577533.0,32905145956.0,782425.0,38786324569.0,32417538000.0,10266995688.0,62019349724.0,41366710735.0,-8328032436.0,1867915868023.0,76964685934.0,303189592.0,21821633396.0,-10235093752.0,55165923432.0,162682822186.0,5372666467.0,78845179242.0,101258778451.0,9709992299.0,11642347426.0,38693074313.0,1540051559734.0,-562319383854.0
74,0.7591743119266056,SKG,HOSE,1255134040800.0,1293.0,149321.0,151688236.0,165985.0,1997445048.0,3887749396.0,5057709271.0,12892787569.0,5057709271.0,62013436990.0,212200000000.0,88438827304.0,3299743563.0,8152239562.0,64823026700.0,32052344724.0,7502486010.0,3711211075.0,79757806853.0,73577900944.0,0.0,0.0,0.0,96013279163.0,-151568477653.0
74,0.7478260869565218,GTN,HOSE,3162500000000.0,48.0,3371845684.0,148286170.0,2738325.0,30352208009.0,35699233877.0,12054094889.0,75866667863.0,29586306760.0,56162072036.0,897224578527.0,150727028672.0,8445850331.0,32842234863.0,67321503304.0,328632507692.0,120705178291.0,27269520200.0,149166256477.0,423864489681.0,228564578.0,3700648035.0,2610243756.0,950265520293.0,-929752520103.0
74,0.7429378531073446,HAI,HOSE,646697108460.0,-144.0,282206991.0,14535605580.0,3206684.0,22841414552.0,8639443419.0,9040298522.0,30642831995.0,24154550170.0,-26350732524.0,5000000000.0,72962651406.0,2997810490.0,3276002993.0,-24634371286.0,6967265846.0,223777585753.0,9144179701.0,6342095156.0,5523625365.0,14257792372.0,14521838286.0,2208551689.0,774217388395.0,-52128155310.0
74,0.7163461538461539,SJS,HOSE,2369067584000.0,23.0,104336631.0,2106045089.0,213028.0,1025105890.0,-62067221.0,25115009348.0,249846223.0,81295940830.0,2514336891.0,30491567751.0,87570155484.0,195318936.0,525583101553.0,2813962971.0,145404512365.0,104629190630.0,39693681826.0,4082681172.0,820912735610.0,0.0,0.0,883601727490.0,4193850875545.0,-63667571614.0
74,0.7026279391424619,HAG,HOSE,6705096816090.0,-15.0,141740728000.0,488823820000.0,16719372.0,172511322000.0,354836597000.0,16703012000.0,56429948000.0,68225387000.0,83357329000.0,0.0,182617531000.0,-2316751000.0,4077583803000.0,247026256000.0,230331519000.0,890198370000.0,254215184000.0,973087687000.0,3592796405000.0,429046666000.0,0.0,1796796868000.0,36851170734000.0,-1729856248000.0
74,0.7022727272727273,NKG,HOSE,2402398257600.0,0.0,1110691766.0,111476063354.0,297480.0,20740191783.0,22351712794.0,21129891185.0,79816706118.0,359845709374.0,108914505305.0,183670206227.0,131653861272.0,8149225053.0,73390039631.0,115956904645.0,123533483582.0,649774894852.0,116513976726.0,308861195128.0,9062285815.0,82013831707.0,19357859673.0,92396767.0,6512803826515.0,-1105313282810.0
74,0.6883157894736843,TDG,HOSE,122550000000.0,0.0,351832.0,1219995552.0,682704.0,70422520.0,656409245.0,59000036.0,3795813387.0,814200175.0,4953697282.0,0.0,29114800000.0,0.0,0.0,4954049114.0,7546699317.0,7311511787.0,0.0,10555844778.0,44843972.0,1219995552.0,0.0,43920000000.0,112821212991.0,-9288663011.0
74,0.4689655172413793,HCD,HOSE,391500000000.0,0.0,15832273.0,1674051186.0,623433.0,805457140.0,0.0,0.0,25374587.0,1425548212.0,11067710646.0,842800000.0,3003150431.0,591748459.0,3330000000.0,11675223777.0,33476610322.0,36708679493.0,7601579449.0,14062124035.0,30203573.0,1666407186.0,0.0,87882687.0,117752126878.0,-6621787688.0
74,0.4618834080717489,SJF,HOSE,1471800000000.0,367.0,305219697.0,11035621526.0,366621.0,20158417763.0,1425848230.0,55600687.0,196742667.0,4081826358.0,25255213493.0,0.0,71353377830.0,1658787481.0,2998774352.0,27219220671.0,69080406083.0,102113509698.0,12023145984.0,19679618834.0,41829172801.0,9306848351.0,0.0,888954228.0,395004604139.0,-29856926962.0
74,0.3973421052631579,TGG,HOSE,494000000000.0,77.0,19145171.0,129745235.0,500386.0,655995664.0,551403742.0,96855821.0,0.0,450126679.0,2003623295.0,0.0,22644942000.0,510077553.0,0.0,2532846019.0,7575074038.0,6421252381.0,2646710318.0,2557999332.0,2525637139.0,129745235.0,0.0,117955800.0,16433294496.0,-1251870763.0
73,1.916572717023676,HNG,HOSE,7866305348650.0,23.0,103547646000.0,163845623000.0,1213506.0,142650210000.0,105299233000.0,30238065000.0,25037856000.0,46397768000.0,21507762000.0,0.0,137405472000.0,0.0,179809847000.0,121136611000.0,48520598000.0,237642002000.0,71600651000.0,295393161000.0,1352136139000.0,154722738000.0,0.0,1122074897000.0,17481445165000.0,-1250827647000.0
73,1.732484076433121,HCD,HOSE,211950000000.0,0.0,83869.0,2000868481.0,126918.0,3874632.0,908774796.0,0.0,41030756.0,504999395.0,6195186418.0,0.0,19214291555.0,407449322.0,60000000.0,6602719609.0,11213348762.0,19968028589.0,7309830990.0,9549519010.0,11814720.0,2000868481.0,0.0,0.0,97809356975.0,-5429403695.0
73,1.6268456375838924,SJF,HOSE,983400000000.0,31.0,677014289.0,2025332204.0,93972.0,732540529.0,1401576961.0,0.0,180454161.0,5559951319.0,2169301076.0,0.0,109058366090.0,179309786.0,1922558387.0,2855273622.0,50605224477.0,73147995250.0,11574474438.0,5730096419.0,44146484228.0,2025332204.0,0.0,4027432776.0,378000852715.0,-31413902621.0
73,1.3653846153846152,HAG,HOSE,4822476271600.0,3.0,107667740000.0,396082714000.0,4750857.0,265154784000.0,156771933000.0,35936293000.0,39778009000.0,82154566000.0,56643295000.0,0.0,191375200000.0,115437000.0,3848084898000.0,137538340000.0,107320055000.0,1141690665000.0,217379140000.0,479073136000.0,2859567290000.0,376643990000.0,0.0,1325321753000.0,34812158473000.0,-1623252516000.0
73,1.2949640287769784,VHC,HOSE,5131984694800.0,1061.0,4782686038.0,15062351747.0,634593.0,22849890312.0,99072820039.0,2416125721.0,54460584190.0,36361998945.0,97907808956.0,1012982249924.0,25068971203.0,15251480495.0,15248065221.0,116354198442.0,49523834848.0,194742427081.0,20380339735.0,253741696459.0,445748546195.0,12889877427.0,24154488598.0,17106011966.0,2095237347409.0,-846768399165.0
73,1.2360515021459226,ITA,HOSE,2186289269750.0,0.0,1445608632.0,14127966979.0,2114572.0,1707880540.0,15841489826.0,18936329.0,63981812.0,74242248.0,-5548744600.0,0.0,405963402712.0,218485564.0,345627387810.0,-12158357469.0,70374477056.0,217626666851.0,105578650162.0,16167200608.0,174575023476.0,14127966979.0,53346404340.0,462198586435.0,2757054188337.0,-86223171975.0
73,1.1824953445065176,FLC,HOSE,3666084828570.0,146.0,3291802456.0,78783858748.0,5493497.0,132867050145.0,96762230122.0,273797004457.0,46010571379.0,381531994982.0,99321012247.0,276200000000.0,1508486830099.0,37196976609.0,2076752326812.0,141320517069.0,226587206838.0,1124638693140.0,272212474080.0,227588182662.0,5430673136879.0,78626343853.0,59541858984.0,1781630720195.0,14947519783743.0,-194604843871.0
73,1.1690140845070425,VNG,HOSE,1067911000000.0,595.0,2115911425.0,11605326529.0,183627.0,9236487076.0,27435222759.0,8500998620.0,10247299559.0,14401566466.0,58237760461.0,29122578171.0,41425601125.0,13454828685.0,10903564511.0,72861701337.0,40889747171.0,73309398666.0,14667685584.0,112958825544.0,30492789101.0,9240031827.0,598720.0,5343628476.0,632866955882.0,-377587637770.0
73,1.1588235294117646,VSC,HOSE,1703818336000.0,0.0,8613.0,10571479495.0,173686.0,1552652459.0,14231853978.0,4412443878.0,4402955750.0,71769149187.0,73940332437.0,4404993916.0,5583988397.0,7789775534.0,1564445806.0,81313648860.0,238737048891.0,103589718826.0,13303615894.0,108967285624.0,46134749993.0,10560579866.0,0.0,19606849593.0,708525433636.0,-783302391603.0
73,1.150278293135436,NVL,HOSE,46450261519200.0,179.0,8390122815.0,477969598589.0,2126581.0,126312762436.0,138752220180.0,130588041088.0,61545696343.0,984752473627.0,128403384507.0,114334482780.0,1864740850742.0,133514104837.0,10401233427481.0,234338037462.0,5765709949403.0,1789089096599.0,301945943085.0,550713421171.0,1673328880766.0,388141861952.0,17216363501.0,1084808030871.0,37147829575711.0,-133181983751.0
73,1.135036496350365,CTD,HOSE,10725503128000.0,3529.0,768511203.0,2808141.0,226095.0,84028960243.0,135519188221.0,9484985673.0,0.0,328128287343.0,290260090376.0,3848127000000.0,321401429581.0,56576420104.0,1324412274459.0,297343248214.0,1286980221440.0,3194824847922.0,104118208301.0,285678084718.0,207954275162.0,0.0,0.0,1273712042755.0,6807138520459.0,-343572603651.0
73,1.1295238095238094,BMP,HOSE,4297699245000.0,1058.0,210916181.0,16420108099.0,375067.0,5687787953.0,27972851237.0,2835832073.0,27022829276.0,67421176706.0,86579421669.0,200000000000.0,110111147870.0,19234471420.0,12567748006.0,104880976676.0,257090777662.0,87253648836.0,1943754319.0,170438166535.0,3297349822.0,80344192.0,37006571257.0,41368630079.0,232056168508.0,-829965991906.0
73,1.1010752688172043,QCG,HOSE,2558701011300.0,112.0,1200505809.0,3581096953.0,1505749.0,887723289.0,11686039202.0,15774219389.0,86006855.0,59749804151.0,35204871509.0,17351864583.0,755528674289.0,11317582045.0,38117357901.0,46789541933.0,91168201567.0,66463452304.0,66266417684.0,61475175877.0,5866740303402.0,3579081748.0,0.0,41560737104.0,7311773575656.0,-98026612161.0
73,1.0912698412698414,CAV,HOSE,2903040000000.0,1418.0,18889604.0,12926371305.0,225788.0,6697151045.0,23270545256.0,12117560193.0,21845194314.0,24447241772.0,81686165550.0,212600000000.0,48754862643.0,21225809959.0,85036521443.0,100493184256.0,197461016555.0,942106187891.0,26013224159.0,151838144086.0,341920267701.0,8347596327.0,25127528038.0,14049089605.0,2145873142107.0,-480883066464.0
73,1.078512396694215,SKG,HOSE,1161102375399.9998,842.0,16599.0,954800.0,73503.0,4329749771.0,3519784109.0,5106749861.0,9480836774.0,5106940513.0,40405660189.0,201200000000.0,128566058778.0,2643261231.0,5559238186.0,42894543619.0,20864279534.0,7065873205.0,5420857201.0,51566369531.0,1318072556.0,0.0,0.0,0.0,22102509720.0,-141596212607.0
73,1.0769230769230769,CSM,HOSE,1347128406000.0,0.0,339433396.0,33435651712.0,142035.0,2676488173.0,27395077350.0,3206384618.0,20047451101.0,71695513681.0,4230512316.0,0.0,212583374098.0,981239825.0,8865717671.0,4398073179.0,32826695688.0,241723348588.0,3785342594.0,82599765169.0,44831711088.0,27704606780.0,13370301034.0,41509109355.0,2932541537199.0,-1248854611754.0
73,1.0704225352112675,AMD,HOSE,580442302699.9999,0.0,759240366.0,4963567946.0,823323.0,12455359323.0,12590224702.0,13431813221.0,4249004452.0,30811892207.0,7665484014.0,13438515663.0,127327681403.0,3062635145.0,43894441556.0,11480587815.0,25844373448.0,210775703303.0,30546398044.0,20828025592.0,33720505140.0,4638446488.0,0.0,141830400.0,510781909510.0,-15988070119.0
73,1.0677083333333337,VRC,HOSE,960000000000.0,157.0,4493665.0,0.0,415002.0,678320287.0,1412814092.0,14613630.0,0.0,11636323834.0,12144750496.0,0.0,2527617754.0,1872872565.0,1674064250.0,11689502576.0,111915038334.0,1312961327.0,42076807389.0,12423996381.0,5105046897.0,0.0,0.0,2385583027.0,370919873981.0,-348505903.0
73,1.0594315245478036,PGD,HOSE,3482925309000.0005,0.0,0.0,0.0,25903.0,3612528725.0,19472826572.0,1508276579.0,120862461193.0,43579434246.0,43915336730.0,0.0,5733412461.0,10259054885.0,149412831356.0,54100017263.0,1290159823896.0,1034313258932.0,12516718653.0,190822776303.0,147776324980.0,0.0,0.0,35682291191.0,1398208173348.0,-591747531798.0
73,1.0573122529644268,NNC,HOSE,1109152000000.0,0.0,0.0,0.0,43782.0,2636871654.0,1356771731.0,3589344823.0,550217647.0,4957507398.0,34328407611.0,112500129989.0,3228105350.0,8166681583.0,3592948106.0,42860634513.0,35157173732.0,14104832905.0,36427097676.0,42130752237.0,3848297426.0,0.0,0.0,2314002606.0,88495486712.0,-31579272656.0
73,1.055753262158956,GIL,HOSE,585291022199.9999,3218.0,1325253190.0,6689759498.0,40474.0,5707120021.0,20624460159.0,1272622867.0,42001063517.0,45854456549.0,41927484237.0,19208714500.0,16857218044.0,11132809266.0,6769664995.0,54120749391.0,514836235922.0,256308632082.0,19615047985.0,117728912544.0,47753388767.0,3511475112.0,0.0,260411326.0,1046326413948.0,-76555344152.0
73,1.0530035335689043,VNS,HOSE,960207566800.0,158.0,12985257.0,14810769070.0,91962.0,899644795.0,34092352870.0,26919341226.0,55915049741.0,27939383832.0,11590738930.0,0.0,1020637756.0,2897684731.0,1068690554.0,-16817508183.0,104206263890.0,64800886113.0,6896592958.0,87101018703.0,63501133537.0,14810769070.0,0.0,7957399331.0,1097825807669.0,-1426330000278.0
73,1.052238805970149,PHR,HOSE,3155299889400.0,1177.0,1560780342.0,5887317942.0,222486.0,15781905523.0,15054478049.0,3024029862.0,3209652789.0,44280046839.0,93463802203.0,218365249076.0,139453969010.0,17103305030.0,169903739741.0,49598058478.0,193316189149.0,24966855810.0,46451534621.0,47277874531.0,37902029814.0,5879883072.0,0.0,1323828404.0,1706596225522.0,-619170448328.0
73,1.0518518518518518,MWG,HOSE,34872184368000.0,2547.0,3863976297.0,114960070907.0,313278.0,76259503803.0,588469226877.0,293149147667.0,2308808752645.0,492526257583.0,807463681396.0,2567500000.0,40635659294.0,241304078749.0,19996284651.0,1038784862162.0,2344357965889.0,5612366630468.0,291265310681.0,3974763408788.0,692488587616.0,112795317948.0,309945720115.0,1349068700894.0,16390889686056.0,-1719946455315.0
73,1.047872340425532,PPC,HOSE,6027525415200.0,0.0,-142489134.0,66612887799.0,179336.0,53986121595.0,18037030123.0,31322609.0,0.0,31322609.0,190829187038.0,100000000000.0,253604680.0,46288233498.0,276037753.0,235402350926.0,456806761784.0,423227074898.0,91366195884.0,266066147253.0,3475738465.0,6111616840.0,0.0,476925551572.0,2053914448154.0,-13098660763260.0
73,1.0466101694915253,DRC,HOSE,2803505478000.0,0.0,0.0,16078820562.0,401414.0,1612647633.0,13404026003.0,17483947217.0,22587007829.0,59392832743.0,20731976694.0,0.0,32649937352.0,5224864624.0,43622089953.0,25784741318.0,95362304720.0,241574813251.0,5224864624.0,76241948079.0,4220943062.0,9505547094.0,56133145787.0,20722201179.0,1449267005548.0,-1478727776777.0
